as_of_date,pct_fundamental,pct_momentum,pct_foreign,pct_leveraged,avg_leverage_ratio,noise_std,pct_noise,calibration_method,input_quality_score,mli,liquidity_stress,valuation_gap,trend_z,breadth_z,foreign_flow_z,global_risk_z,global_risk_quality,margin_pressure_z,qp_downside_participation_z,qp_high_beta_sell_pressure_z,qp_sector_stress_z,margin_leverage_level,margin_call_trigger_pressure,cascade_vulnerability,latent_confidence_score,validation_quality,qp_panel_available,qp_panel_quality
2026-04-29,0.2709877901408693,0.2119612423362679,0.095711107960808,0.3213398595620547,2.5,0.2266666666666666,0.1,latent_margin_state_mapping_v3,0.6763630406754553,0.75,1.3333333333333333,0.036368603855116,1.354155752932327,-0.2247029533378274,-1.1960934808685206,-0.2921469844080894,1.0,1.1693047561576673,-0.4860638957007606,-0.4665576556438197,-0.755068397079421,0.8624999999999999,0.3971833661712146,0.6531075147770466,0.5941854264637911,0.7381417362380297,True,0.9925
2026-05-08,0.2679971652349638,0.2304892494761772,0.0814067298819649,0.3201068554068939,2.5,0.226733773739351,0.1,latent_margin_state_mapping_v3,0.6845855910369616,0.75,1.3366886869675527,0.0324077903695738,1.7754746254402578,-0.6918630166425376,-0.6034057529700241,-0.7542697432801393,1.0,0.6611639387706281,0.4372285999119644,0.0380639037328744,0.0062048267117908,0.8624999999999999,0.4438101768431887,0.6740895795794349,0.6307013830812096,0.7338909810666365,True,0.995
2026-05-15,0.2716015694427406,0.2216053885376802,0.0838130224009158,0.3229800196186633,2.5,0.2373999691831606,0.1,latent_margin_state_mapping_v3,0.6855826422662025,0.75,1.3637147485369938,0.0258501413423346,1.0633984939469103,-0.9002010903239608,-0.6258982761132584,-0.1533333969371832,1.0,-0.3680572094019733,0.1233083045902291,-0.0757108996239114,-0.0515166156390454,0.8624999999999999,0.4857700455756057,0.6929715205090226,0.6300506834960701,0.7379048855687396,True,0.9975
2026-05-22,0.276546801231455,0.2067203943005886,0.0875373225851261,0.3291954818828302,2.5,0.2508698876797538,0.1,latent_margin_state_mapping_v3,0.6956357467035774,0.75,1.354854638891173,0.0509900426912874,0.3238699309261127,-0.9396613578010542,-0.7671192254018523,-0.4563426043612133,1.0,0.0181727515879367,0.05867453158147,-0.2449984180977305,0.4304261111567955,0.8624999999999999,0.4909969561377693,0.6953236302619962,0.6415062090650068,0.7660367777493031,True,1.0
2026-05-29,0.280713209205211,0.2026930477354522,0.074069425725305,0.3425243173340316,2.5,0.3399999999999999,0.1,latent_margin_state_mapping_v3,0.6850711499056173,0.05,3.0,0.0575516401966345,0.0711650082061272,-0.6998091329675604,0.2068136194885729,-0.7805777030415759,1.0,-0.6083776143574249,0.4489829989535295,0.6240088762707585,0.5193202740560433,0.8624999999999999,0.5341109066879552,0.7147249080095799,0.5845606003173175,0.7699739993051521,True,1.0
2026-06-05,0.2744256297500838,0.213639179760298,0.0848946778710112,0.327040512618607,2.5,0.2782539722566623,0.1,latent_margin_state_mapping_v3,0.6867330886601717,0.05,3.0,0.0712336035372145,-0.7095366921161772,-1.1611237884824377,0.5738978485783666,0.3496383993704093,1.0,-0.5438524989113435,0.2446566814484829,0.1573936288077646,0.8103033235860316,0.8624999999999999,0.5502287885435555,0.7219779548445999,0.6042401359611901,0.7656922186794967,True,1.0
2026-06-12,0.2853589398676725,0.2119955673383196,0.0723815798218065,0.3302639129722013,2.5,0.2989827668051613,0.1,latent_margin_state_mapping_v3,0.6726705582394402,0.4103849087770761,2.523104750295992,0.0988450491307633,-1.2404088532065145,-0.6574981780383047,0.2951787007782476,-0.2793612198450594,1.0,-0.8545398403733727,-0.3126253484398703,0.2438567139698026,1.3371887207849764,0.8624999999999999,0.5848492675605949,0.7375571704022676,0.5791828684843876,0.7344993644733734,True,1.0
2026-06-16,0.2924570386164163,0.2116525513112512,0.0825238904809629,0.3133665195913694,2.5,0.2357953227487155,0.1,latent_margin_state_mapping_v3,0.6326390436239748,0.5587322159490141,1.789766137435778,0.0948222891566266,-1.0233362252645442,0.2640304460566139,-0.4777424339062173,,,-0.3010056578756112,,,,0.8624999999999999,0.4115314015008298,0.6595641306753735,0.5747877914482454,0.7267599796863095,True,0.9435294117647058
2026-06-19,0.2880221114035912,0.2130205617328506,0.079816678327486,0.3191406485360721,2.5,0.2229188267680788,0.1,latent_margin_state_mapping_v3,0.6820288023133092,0.8726450181060671,1.1459413384039434,0.0806835066864783,-0.5851594441706759,-1.0840662800754264,-0.4803997941613682,-0.1060148710182235,1.0,0.0159648573585117,0.0785072967925027,-0.1515430906819729,-0.5611911391291894,0.8624999999999999,0.4570056538584427,0.6800275442362992,0.6293021070578526,0.7218131021953843,True,1.0
2026-06-23,0.2746698847892364,0.2176206049059014,0.0771993143910126,0.3305101959138496,2.5,0.2201051437454403,0.1,latent_margin_state_mapping_v3,0.6739590715214061,1.166097659299767,1.0052571872720186,0.061129102844639,-0.1715020841050295,-0.9208501419159512,-0.3952228924716156,0.0215159228295853,1.0,0.3293175722417096,0.8822285706967354,0.5498013965685419,0.6370406388943681,0.8624999999999999,0.5224442625982602,0.709474918169217,0.5977975180085117,0.7210387680771125,True,1.0
2026-06-25,0.2886789078302504,0.2044639190565797,0.0798455106701726,0.3270116624429972,2.5,0.2241497124947209,0.1,latent_margin_state_mapping_v3,0.6682078806503637,0.9702428078013242,1.2074856247360457,0.0498124098124099,-0.0226615499770223,-0.7591076929172886,-0.1917207164419593,0.3270520441607271,1.0,-0.6904281799114859,-0.2222440779213618,-0.3357647744619338,-0.5470994099452904,0.8624999999999999,0.3598972191361543,0.6363287486112694,0.6132762118819701,0.7200553107194847,True,1.0
2026-06-26,0.2886195701108577,0.1947568185493303,0.0981807110077411,0.3184429003320709,2.5,0.2235870274230325,0.1,latent_margin_state_mapping_v3,0.6821549537427067,0.9702428078013242,1.1793513711516292,0.0538942795076029,0.0973574114000857,-0.2946610702920051,1.01194972376318,0.2688466951556112,1.0,0.0802074286730597,-0.0176644517146545,-0.2145851489942905,-0.4777972683397015,0.8624999999999999,0.3222334398061154,0.6193800479127519,0.6293488897478015,0.722270925223025,True,1.0
2026-06-30,0.286841747975093,0.1982934090809562,0.0976721418564951,0.3171927010874555,2.5,0.26,0.1,latent_margin_state_mapping_v3,0.6713689776954649,0.05,3.0,0.0632549306062819,0.3978262539614773,-0.2921017596627667,1.0055638773329123,0.3480934056901561,1.0,-0.2896699905975877,-0.6339400714662666,-0.5867133593985743,-0.9768491024547392,0.8624999999999999,0.4052722066402298,0.6567474929881034,0.5947227450552475,0.7156281657266119,True,0.9925
2026-07-06,0.2816083461688294,0.2172448236675894,0.0776224982790626,0.3235243318845185,2.5,0.2301777333793745,0.1,latent_margin_state_mapping_v3,0.6788835747117156,0.7271234658323458,1.5088866689687277,0.0552260869565217,1.052361320160783,-0.1066279837029082,-0.2712951133984063,0.1182082061131919,1.0,-0.0925148449970732,0.6070606860120129,0.1278312212758915,0.7389134173003808,0.8624999999999999,0.3442021702167861,0.6292659765975538,0.6173817932501007,0.7211525055967615,True,1.0
2026-07-08,0.2897210123188584,0.2128285585091596,0.0721428078741244,0.3253076212978574,2.5,0.22,0.1,latent_margin_state_mapping_v3,0.6786323043621061,1.0997480404231486,0.9092991878532752,0.063891891891892,0.6823172285195285,-0.3401290859494103,-0.0583744206915028,-0.2934209856961072,1.0,-1.1865201234471836,-0.6212515229513769,-0.593517417702296,-0.260515000420237,0.8624999999999999,0.3104108551268186,0.6140598848070684,0.6148886284047828,0.7226405890436415,True,1.0
2026-07-09,0.2874832557342743,0.2108423401291377,0.0745616251276341,0.3271127790089539,2.5,0.22,0.1,latent_margin_state_mapping_v3,0.6808154821482684,1.0455457978439089,0.9564382565184308,0.0695976505139501,0.6232687515212215,-0.5451678387642033,-0.1484937641354425,0.103745648460047,1.0,0.2873207923150575,-0.7023551281571668,-0.4968578593756317,-1.0698324260666687,0.8624999999999999,0.4068990183107865,0.6574795582398539,0.6231383173038114,0.7231236112892622,True,1.0
2026-07-10,0.2717734938516994,0.2147999771964519,0.0942787678582651,0.3191477610935834,2.5,0.26,0.1,latent_margin_state_mapping_v3,0.6694169083647202,0.3368298704790229,3.0,0.076789356984479,0.5477964152129174,-1.601647486145358,1.235997677905195,-0.1810318763141992,1.0,0.4857377940674472,0.8990542318151603,0.6296221573577894,0.4510118901203922,0.8624999999999999,0.5814344780047591,0.7360205151021416,0.5800354944041286,0.7231321390547524,True,0.99
2026-07-16,0.2796946990080402,0.2091210723767312,0.0946488564630242,0.3165353721522043,2.5,0.26,0.1,latent_margin_state_mapping_v3,0.6566546976581005,0.05,3.0,0.105216995447648,-0.7109654446198858,-0.9499817604097336,1.2282534938549488,0.0584145029024667,1.0,-0.3633692737355112,0.8990542318151603,0.6296221573577894,0.4510118901203922,0.8624999999999999,0.6432755856795481,0.7638490135557967,0.5646749605763199,0.7249438300560818,True,0.99
2026-07-17,0.2842859447539336,0.2103790619636217,0.0905082677185292,0.3148267255639153,2.5,0.2292026677486474,0.1,latent_margin_state_mapping_v3,0.6708701014257524,0.9046009553291888,1.4601333874323716,0.1082283105022829,-0.5388820505279308,-1.1396924091663925,0.9980524829733394,0.0771976954287528,1.0,-0.3005258400506956,0.8241153779759388,0.5638105618979201,-0.25181122241417,0.8624999999999999,0.5061889382958947,0.7021600222331527,0.6128366554301198,0.6936437502728897,True,1.0
2026-07-21,0.2786355139066294,0.2316809134561814,0.0740647155466551,0.3156188570905341,2.5,0.2759305772540534,0.1,latent_margin_state_mapping_v3,0.6425471568926152,0.5589908239382881,2.770700536303779,0.1346344505066252,-1.7169381222476716,-0.8003062060946478,0.2052060482840656,0.5827426840101169,1.0,-1.6719120116555444,2.74556917739691,3.5264677111323386,1.9928997619063409,0.8624999999999999,0.4968357881557929,0.6979511046701068,0.534875,0.6958136275704607,True,1.0
2026-07-22,0.281627547915361,0.2311929043429023,0.0834457474935782,0.3037338002481584,2.5,0.2263684629595618,0.1,latent_margin_state_mapping_v3,0.6486793402602422,1.1245308013006723,1.1106407730424752,0.1448969315499604,-2.3152019348537323,-0.967794693027632,0.655182740815649,0.4891750924567412,1.0,-0.4211016800523761,0.5222313470559146,0.4006946198627911,1.7248479428375278,0.8624999999999999,0.4801841213592904,0.6904578546116806,0.534875,0.7203423610409687,True,1.0
2026-07-23,0.2856824993878928,0.228198312142837,0.0664112753900687,0.3197079130792016,2.5,0.26,0.1,latent_margin_state_mapping_v3,0.6757036874397719,0.05,3.0,0.1648685897435897,-2.034414120042833,-0.2925715506792825,-0.1342538087939718,0.0884826972223143,1.0,0.0732800442138873,1.4375955094870705,0.8478468367899883,1.8416108528848047,0.8624999999999999,0.7131006484368277,0.7952702917965725,0.6071675951808796,0.7186471545782084,True,1.0
2026-07-24,0.2824825028392926,0.2355320345976873,0.0771578359193401,0.3048276266436799,2.5,0.26,0.1,latent_margin_state_mapping_v3,0.6699011268356309,0.05,3.0,0.1736478190630048,-2.32456379611658,-1.4597538625174944,0.1806835001580408,1.0753566769287932,1.0,-0.6231245928924383,1.188227946832762,1.2356441672891505,0.8862407229511864,0.8624999999999999,0.6921928346132229,0.7858617755759503,0.5502984494838894,0.7523060578586339,True,1.0
2026-07-28,0.2769741483351027,0.2162654674972024,0.1097945156393275,0.2969658685283673,2.5,0.2784214594572872,0.1,latent_margin_state_mapping_v3,0.6617502451346557,0.2304779860254319,3.0,0.1892678132678131,-2.366639609826372,-0.295636973342063,-1.806612886242264,1.0834095057240334,1.0,0.1476330054550565,1.6045121347259237,2.270184883823843,1.867823797780936,0.8624999999999999,0.5574296784451714,0.7252183553003271,0.534875,0.7726259805386227,True,1.0
2026-08-03,0.3038715752894536,0.1973371289212115,0.104815460599186,0.2939758351901489,2.5,0.26,0.1,latent_margin_state_mapping_v3,0.6655384888107726,0.05,3.0,0.2306915887850467,-1.1550785705388495,0.2787042771427959,1.4523040943908092,0.8708636140878041,1.0,0.676077654125406,0.5223623967165556,0.39672553416786904,-0.3776564648522609,0.8624999999999999,0.3596405312871066,0.6362132390791979,0.553673771196675,0.7689801840464152,True,1.0
