time,Market_Return,CSAD,CSSD,Spread,Spread_Z,DPI,Ledoit_Correlation,cache_date
2024-11-08,-0.007936507936507908,0.011116913022989916,0.01669283041049047,0.005575917387500554,0.6651993867673218,36.666666666666664,0.045483571798353516,2026-05-09
2024-11-11,0.0,0.013124038577930453,0.019133734365425908,0.006009695787495455,1.0136522731766224,38.333333333333336,0.045483571798353516,2026-05-09
2024-11-12,-0.008000000000000007,0.009951239580741433,0.014973248173472573,0.00502200859273114,0.1400900337188845,40.0,0.04479374492418182,2026-05-09
2024-11-13,0.008064516129032251,0.01428685070058069,0.017630266953037186,0.0033434162524564968,-1.2986659610177924,40.0,0.04479374492418182,2026-05-09
2024-11-14,-0.016000000000000014,0.014117192248975428,0.01861758766645894,0.004500395417483514,-0.2937094691734027,40.0,0.04479374492418182,2026-05-09
2024-11-15,-0.008130081300813052,0.013473435278946263,0.018122715784322365,0.0046492805053761025,-0.17216796175185742,40.0,0.04479374492418182,2026-05-09
2024-11-18,0.0,0.012507971920618666,0.021246602999737647,0.00873863107911898,3.0402389949199544,41.66666666666667,0.04479374492418182,2026-05-09
2024-11-19,-0.008196721311475419,0.014288976878161778,0.020814308526864438,0.00652533164870266,1.2383940829798814,43.333333333333336,0.04073184944820257,2026-05-09
2024-11-20,0.008264462809917328,0.01180757414282709,0.017341826420535576,0.005534252277708486,0.44082680654110096,45.0,0.04073184944820257,2026-05-09
2024-11-21,0.008196721311475308,0.009828549205058452,0.016542442463277813,0.006713893258219361,1.323160162878182,46.666666666666664,0.04073184944820257,2026-05-09
2024-11-22,0.0,0.00960065829508151,0.016792785991772627,0.0071921276966911175,1.6262452188238825,48.333333333333336,0.04073184944820257,2026-05-09
2024-11-25,0.0,0.0102864000571412,0.017270695698997706,0.006984295641856505,1.4122493061274075,50.0,0.04073184944820257,2026-05-09
2024-11-26,0.008130081300812941,0.009571086471265875,0.014856270247802748,0.005285183776536874,0.1270415216260813,51.66666666666667,0.06118489377587593,2026-05-09
2024-11-27,0.0,0.007913470738943601,0.013204611611349868,0.005291140872406267,0.12188033787802999,53.333333333333336,0.06118489377587593,2026-05-09
2024-11-28,0.0,0.008078353316601351,0.013852630471176925,0.005774277154575574,0.4626188512168432,55.00000000000001,0.06118489377587593,2026-05-09
2024-11-29,0.008064516129032251,0.011214578280601708,0.015761477672345207,0.004546899391743499,-0.4713271313166826,55.00000000000001,0.06118489377587593,2026-05-09
2024-12-02,0.0,0.008363394427316515,0.013365413000256348,0.005002018572939833,-0.11711976552889498,55.00000000000001,0.06118489377587593,2026-05-09
